,AvgRating,GameName,GameRank,GeekRating,ListPrice,NumVoters
7712,"
			6.01		",VOC! Founding the Dutch East Indies Company,"
			6921			
					","
			5.586		","]
					","
			253		"
7713,"
			5.73		",Escalation!,"
			6922			
					","
			5.586		","
														
													[","
			855		"
7714,"
			7.12		",Hat-Trick,"
			6929			
					","
			5.586		","]
					","
			82		"
7715,"
			7.20		",Napoleon on the Danube,"
			6930			
					","
			5.586		","]
					","
			66		"
7716,"
			5.92		",Risk: Balance of Power,"
			6933			
					","
			5.586		","
","
			365		"
7717,"
			6.32		",Tiger Leader,"
			6936			
					","
			5.586		","
			List: $89.99
		","
			164		"
7718,"
			6.77		",Dwarf King's Hold: Dead Rising,"
			6940			
					","
			5.586		","
														
													[","
			97		"
7719,"
			7.65		",Yokohama Duel,"
			6942			
					","
			5.586		","]
					","
			56		"
7720,"
			6.40		",Dragon Keeper: The Dungeon,"
			6948			
					","
			5.586		","]
					","
			166		"
7721,"
			6.92		",Beda Fomm,"
			6955			
					","
			5.586		","]
					","
			88		"
7722,"
			6.59		",Bidder Up!,"
			6957			
					","
			5.586		","]
					","
			115		"
7723,"
			6.12		",A to Z,"
			6958			
					","
			5.585		","
			List: $29.99
		","
			221		"
7724,"
			6.06		",The Doge Ship,"
			6959			
					","
			5.585		","
			List: $48.99
		","
			230		"
7725,"
			7.74		",Nine Years: The War of the Grand Alliance 1688-1697,"
			6960			
					","
			5.585		","
","
			51		"
7726,"
			7.49		",Shifting Realms,"
			6961			
					","
			5.585		","
","
			77		"
7727,"
			7.32		",Newtown,"
			6962			
					","
			5.585		","]
					","
			63		"
7728,"
			5.89		",Hacker,"
			6964			
					","
			5.585		","]
					","
			425		"
7729,"
			6.46		",Turin Market,"
			6965			
					","
			5.585		","]
					","
			116		"
7730,"
			7.48		",The Hobbit: An Unexpected Journey Strategy Battle Game,"
			6966			
					","
			5.585		","]
					","
			61		"
7731,"
			6.62		",Gettysburg: Lee's Greatest Gamble,"
			6971			
					","
			5.585		","]
					","
			112		"
7732,"
			6.77		",Rise of the Kage,"
			6973			
					","
			5.585		","]
					","
			119		"
7733,"
			7.81		",Wisdom of Solomon,"
			6974			
					","
			5.585		","
","
			51		"
7734,"
			7.00		","A Victory Complete: The Battle of Tannenberg, 1914","
			6977			
					","
			5.585		","]
					","
			72		"
7735,"
			6.35		",Escape of the Dead Minigame,"
			6978			
					","
			5.585		","]
					","
			174		"
7736,"
			6.77		",Knockabout,"
			6982			
					","
			5.585		","]
					","
			88		"
7737,"
			7.57		",War in the Pacific (second edition),"
			6985			
					","
			5.585		","
","
			77		"
7738,"
			6.35		",Ali Baba,"
			6988			
					","
			5.585		","]
					","
			137		"
7739,"
			6.76		",Coin & Crown,"
			6990			
					","
			5.585		","]
					","
			96		"
7740,"
			6.94		",Titans Tactics,"
			6992			
					","
			5.585		","
														
													[","
			106		"
7741,"
			6.78		",Lost Cities: To Go,"
			6993			
					","
			5.585		","]
					","
			88		"
7742,"
			6.13		",Car Wars (fifth edition),"
			6995			
					","
			5.585		","]
					","
			225		"
7743,"
			8.04		",Clash Along the Psel: The Battle of Kursk 1943,"
			6996			
					","
			5.585		","]
					","
			47		"
7744,"
			8.41		",Scythe: Invaders from Afar,"
						N/A			
					","
			7.791		","
			List: $30.00
		","
			5163		"
7745,"
			7.74		",Dungeon Twister: Fire and Water,"
						N/A			
					","
			5.824		","
","
			215		"
7746,"
			7.00		",Pod Racer Miniatures Game,"
						N/A			
					","
			N/A		","]
					","
			2		"
7747,"
			6.53		",Gomora: Down Town,"
						N/A			
					","
			N/A		","]
					","
			4		"
7748,"
			8.17		",Battle for Biternia,"
						N/A			
					","
			N/A		","]
					","
			12		"
7749,"
			6.83		","Tobruk, Operation Crusader, Nov-Dec 1941","
						N/A			
					","
			N/A		","]
					","
			24		"
7750,"
			7.09		",Realm Coins,"
						N/A			
					","
			N/A		","]
					","
			20		"
7751,"
			6.50		",Opération Bagration 1944,"
						N/A			
					","
			N/A		","]
					","
			13		"
7752,"
			7.33		",Super Dungeon Explore: Candy and Cola,"
						N/A			
					","
			5.616		","]
					","
			103		"
7753,"
			7.37		",Kingdom Builder: Nomads,"
						N/A			
					","
			6.631		","]
					","
			1947		"
7754,"
			7.33		",Call of Cthulhu: The Card Game – Ebla Restored,"
						N/A			
					","
			5.544		","]
					","
			31		"
7755,"
			6.89		",Ascension: Storm of Souls – Askara of Fortune Promo,"
						N/A			
					","
			5.601		","]
					","
			101		"
7756,"
			7.13		",The Legend of Zelda: The Hyrule Fantasy,"
						N/A			
					","
			N/A		","]
					","
			9		"
7757,"
			7.29		",Catacombs: Horde of Vermin,"
						N/A			
					","
			5.657		","]
					","
			116		"
7758,"
			7.54		",The Lord of the Rings: The Card Game – The Long Dark,"
						N/A			
					","
			6.062		","]
					","
			500		"
7759,"
			7.58		",Age of Steam Expansion: Sun / London,"
						N/A			
					","
			5.698		","]
					","
			123		"
7760,"
			6.79		",Khet: Eye of Horus Beam Splitter,"
						N/A			
					","
			5.729		","]
					","
			270		"
7761,"
			6.54		",Ark Extra Mix,"
						N/A			
					","
			5.668		","
","
			237		"
7762,"
			7.68		",Warrior Knights: Crown and Glory,"
						N/A			
					","
			6.247		","
			List: $24.95
		","
			661		"
7763,"
			5.50		",The White House Game,"
						N/A			
					","
			N/A		","]
					","
			3		"
7764,"
			5.71		",Hitman Holiday,"
						N/A			
					","
			N/A		","]
					","
			25		"
7765,"
			5.38		",Cartoona: Expansions – includes Heads on Tails and Long Necks,"
						N/A			
					","
			N/A		","
","
			20		"
7766,"
			6.00		",Chef Showdown,"
						N/A			
					","
			N/A		","
			List: $14.99
		","
			4		"
7767,"
			7.37		",Caverna: Mini Expansion,"
						N/A			
					","
			5.848		","]
					","
			294		"
7768,"
			4.58		",Scrabble Slam! (2-6p),"
						N/A			
					","
			N/A		","
			List: $14.99
		","
			13		"
7769,"
			6.78		",A Game of Thrones: The Card Game – The Valemen,"
						N/A			
					","
			N/A		","
","
			18		"
7770,"
			6.56		",A Game of Thrones: The Card Game – A Time for Wolves,"
						N/A			
					","
			N/A		","
","
			16		"
7771,"
			7.84		",Star Wars: The Card Game – Evasive Maneuvers,"
						N/A			
					","
			5.585		","
			List: $9.16
		","
			59		"
7772,"
			7.50		",Tannhäuser: Daedalus,"
						N/A			
					","
			5.667		","]
					","
			118		"
7773,"
			4.75		",Scene It? To Go!: Movie,"
						N/A			
					","
			N/A		","
			List: $16.99
		","
			4		"
7774,"
			4.67		",Scene It? To Go!: 80s Music,"
						N/A			
					","
			N/A		","
														
													[","
			3		"
7775,"
			6.02		",Prime Time,"
			6501			
					","
			5.597		","
","
			280		"
7776,"
			6.64		",Domus Domini,"
			6506			
					","
			5.597		","]
					","
			120		"
7777,"
			7.75		",World at War: America Conquered,"
			6509			
					","
			5.597		","]
					","
			67		"
7778,"
			7.63		",Balance of Powers,"
			6513			
					","
			5.597		","
","
			74		"
7779,"
			7.20		",Shadowstar Corsairs,"
			6514			
					","
			5.597		","]
					","
			91		"
7780,"
			6.36		",Side Quest,"
			6516			
					","
			5.597		","]
					","
			192		"
7781,"
			6.60		",Nine Worlds,"
			6519			
					","
			5.597		","]
					","
			155		"
7782,"
			7.41		",Tetrarchia,"
			6520			
					","
			5.596		","]
					","
			70		"
7783,"
			5.89		",Crack the Case,"
			6521			
					","
			5.596		","
","
			487		"
7784,"
			6.02		",Waka Waka,"
			6522			
					","
			5.596		","]
					","
			274		"
7785,"
			6.41		",Teomachia,"
			6525			
					","
			5.596		","]
					","
			201		"
7786,"
			7.93		",Meltwater: A Game of Tactical Starvation,"
			6528			
					","
			5.596		","]
					","
			56		"
7787,"
			6.09		",Simon's Cat Card Game,"
			6530			
					","
			5.596		","]
					","
			280		"
7788,"
			5.81		",Atlanteon,"
			6532			
					","
			5.596		","
","
			678		"
7789,"
			6.30		","Richard Scarry's Busytown: Busy, Busy Airport Game","
			6534			
					","
			5.596		","
			List: $19.99
		","
			179		"
7790,"
			6.08		",De Ontembare Stad,"
			6537			
					","
			5.596		","
														
													[","
			296		"
7791,"
			6.55		",Adventure Island,"
			6538			
					","
			5.596		","]
					","
			151		"
7792,"
			6.26		",Tooth & Nail: Factions,"
			6541			
					","
			5.596		","]
					","
			172		"
7793,"
			7.34		",(Your Name Here) and the Argonauts,"
			6542			
					","
			5.596		","]
					","
			80		"
7794,"
			6.89		",1807: The Eagles Turn East,"
			6543			
					","
			5.596		","]
					","
			106		"
7795,"
			7.11		",The Lion Guard: Protect the Pride Lands,"
			6544			
					","
			5.596		","
			List: $19.99
		","
			85		"
7796,"
			7.55		",Battle of Britain,"
			6545			
					","
			5.596		","
","
			97		"
7797,"
			6.06		",Yikerz!,"
			6546			
					","
			5.596		","
			List: $16.99
		","
			301		"
7798,"
			8.41		",Siege of the Citadel,"
			6556			
					","
			5.595		","]
					","
			89		"
7799,"
			7.22		",General Quarters,"
			6559			
					","
			5.595		","]
					","
			74		"
7800,"
			7.58		",Scottish Corridor: Lion Rampant,"
			6562			
					","
			5.595		","]
					","
			72		"
7801,"
			6.21		",Flapjacks & Sasquatches,"
			6564			
					","
			5.595		","]
					","
			260		"
7802,"
			5.86		",Sidibaba,"
			6567			
					","
			5.595		","
			List: $59.99
		","
			441		"
7803,"
			6.99		",Xibalba,"
			6568			
					","
			5.595		","]
					","
			135		"
7804,"
			6.19		",Stock Market Game,"
			6573			
					","
			5.595		","]
					","
			289		"
7805,"
			6.77		",Moa,"
			6576			
					","
			5.595		","]
					","
			108		"
7806,"
			6.49		",La Venise du Nord,"
			6583			
					","
			5.595		","]
					","
			139		"
7807,"
			6.81		",1572: The Lost Expedition,"
			6585			
					","
			5.595		","]
					","
			125		"
7808,"
			5.84		",Cthulhu 500,"
			6586			
					","
			5.595		","]
					","
			513		"
7809,"
			6.84		",Intrigue City,"
			6587			
					","
			5.595		","]
					","
			107		"
7810,"
			6.56		",Andromeda,"
			6589			
					","
			5.595		","]
					","
			133		"
7811,"
			7.41		",Mini WWII,"
			6591			
					","
			5.594		","]
					","
			79		"
7812,"
			7.03		",Cannonball Colony,"
			6597			
					","
			5.594		","]
					","
			82		"
7813,"
			5.84		",Gear & Piston,"
			6598			
					","
			5.594		","
			List: $54.99
		","
			451		"
7814,"
			6.37		",Card Football: Premiere Edition,"
			6599			
					","
			5.594		","
","
			159		"
7815,"
			6.59		",Drachenturm,"
			6600			
					","
			5.594		","]
					","
			123		"
7816,"
			5.65		",Poo: The Card Game,"
			8805			
					","
			5.552		","
														
													[","
			1661		"
7817,"
			6.11		",Master Plan,"
			8808			
					","
			5.551		","]
					","
			118		"
7818,"
			5.93		",Heat,"
			8811			
					","
			5.551		","]
					","
			189		"
7819,"
			6.77		",7 Kingdoms,"
			8817			
					","
			5.551		","]
					","
			53		"
7820,"
			6.76		",Keywood,"
			8820			
					","
			5.551		","]
					","
			52		"
7821,"
			6.90		",Zimby Mojo,"
			8822			
					","
			5.551		","]
					","
			96		"
7822,"
			6.11		",Star Wars Labyrinth,"
			8825			
					","
			5.551		","]
					","
			103		"
7823,"
			6.52		",Doodle China,"
			8826			
					","
			5.551		","]
					","
			66		"
7824,"
			6.78		",Mi Tierra,"
			8832			
					","
			5.551		","]
					","
			62		"
7825,"
			6.80		",Emergents: Genesis – The Deckbuilding Game,"
			8833			
					","
			5.551		","]
					","
			68		"
7826,"
			6.45		",Bladder,"
			8836			
					","
			5.551		","]
					","
			74		"
7827,"
			5.92		",Pentos,"
			8849			
					","
			5.551		","]
					","
			169		"
7828,"
			5.75		",Pretense,"
			8851			
					","
			5.551		","
			List: $9.99
		","
			271		"
7829,"
			8.22		",Consumption: Food and Choices,"
			8855			
					","
			5.551		","]
					","
			36		"
7830,"
			6.52		",Clan War,"
			8856			
					","
			5.551		","]
					","
			72		"
7831,"
			6.20		",Romance of the Nine Empires,"
			8868			
					","
			5.551		","
			List: $39.99
		","
			131		"
7832,"
			6.23		",The Table Is Lava,"
			8869			
					","
			5.551		","]
					","
			109		"
7833,"
			6.17		",Talisman: Legendary Tales,"
			8870			
					","
			5.551		","
","
			113		"
7834,"
			5.68		",The Lord of the Rings Dice Building Game,"
			8871			
					","
			5.551		","]
					","
			592		"
7835,"
			6.34		",Dragon Island,"
			8881			
					","
			5.551		","
","
			90		"
7836,"
			6.80		",Paul Koenig's Market Garden: Arnhem Bridge,"
			8887			
					","
			5.550		","
			List: $20.95
		","
			50		"
7837,"
			6.43		",Game of Blame,"
			8890			
					","
			5.550		","
","
			114		"
7838,"
			6.28		",Animals Frightening Night!,"
			8896			
					","
			5.550		","]
					","
			96		"
7839,"
			6.82		",Naval War of 1812,"
			8900			
					","
			5.550		","]
					","
			50		"
7840,"
			7.33		",Small World: Realms,"
						N/A			
					","
			6.517		","
			List: $35.99
		","
			1658		"
7841,"
			7.51		",Innovation: Figures in the Sand,"
						N/A			
					","
			6.078		","
			List: $15.78
		","
			493		"
7842,"
			8.55		",War of the Ring: Lords of Middle-earth,"
						N/A			
					","
			6.862		","
			List: $26.99
		","
			1112		"
7843,"
			6.11		",MEGAcquire,"
						N/A			
					","
			N/A		","]
					","
			21		"
7844,"
			N/A		",Orkhorde,"
						N/A			
					","
			N/A		","]
					","
			N/A		"
7845,"
			3.00		",Cosmic Karma Game,"
						N/A			
					","
			N/A		","]
					","
			5		"
7846,"
			7.61		",Top Speed Mini,"
						N/A			
					","
			N/A		","]
					","
			9		"
7847,"
			4.15		",Star Wars: Kampf gegen Darth Maul,"
						N/A			
					","
			N/A		","]
					","
			13		"
7848,"
			6.50		",You've Been Sentenced! Add-On Deck: NASA Space Terminology,"
						N/A			
					","
			N/A		","
","
			1		"
7849,"
			8.26		",ASL Journal #2,"
						N/A			
					","
			5.719		","]
					","
			112		"
7850,"
			6.64		",Jewels in the Attic,"
						N/A			
					","
			N/A		","
														
													[","
			28		"
7851,"
			7.69		",Heroscape Expansion Set: Jandar's Oath,"
						N/A			
					","
			6.085		","
														
													[","
			483		"
7852,"
			7.36		",DC Comics Deck-Building Game: Crossover Pack 1 – Justice Society of America,"
						N/A			
					","
			5.855		","]
					","
			331		"
7853,"
			7.03		",Die die DIE,"
						N/A			
					","
			N/A		","]
					","
			24		"
7854,"
			8.24		",Clash of Cultures: Civilizations – Aztecs,"
						N/A			
					","
			5.787		","]
					","
			143		"
7855,"
			7.93		",Star Wars: Imperial Assault – General Weiss Villain Pack,"
						N/A			
					","
			6.156		","
			List: $19.95
		","
			511		"
7856,"
			7.96		",Star Wars: Imperial Assault – Royal Guard Champion Villain Pack,"
						N/A			
					","
			6.233		","
			List: $12.95
		","
			572		"
7857,"
			7.88		",Star Wars: Imperial Assault – IG-88 Villain Pack,"
						N/A			
					","
			6.241		","
			List: $12.95
		","
			612		"
7858,"
			7.96		",Star Wars: Imperial Assault – Chewbacca Ally Pack,"
						N/A			
					","
			6.334		","
			List: $9.95
		","
			701		"
7859,"
			7.79		",Star Wars: Imperial Assault – Rebel Troopers Ally Pack,"
						N/A			
					","
			6.131		","
","
			519		"
7860,"
			7.88		",Star Wars: Imperial Assault – Rebel Saboteurs Ally Pack,"
						N/A			
					","
			6.163		","
			List: $15.95
		","
			521		"
7861,"
			7.97		",Star Wars: Imperial Assault – Han Solo Ally Pack,"
						N/A			
					","
			6.352		","
			List: $12.95
		","
			712		"
7862,"
			7.02		",Runebound: Avatars of Kelnov,"
						N/A			
					","
			5.750		","
","
			259		"
7863,"
			7.01		",Runebound: Cult of the Rune,"
						N/A			
					","
			5.757		","
","
			266		"
7864,"
			7.34		",Runebound: Drakes and Dragonspawn,"
						N/A			
					","
			5.835		","
			List: $9.95
		","
			288		"
7865,"
			7.20		",Runebound: Walkers of the Wild,"
						N/A			
					","
			5.788		","
","
			260		"
7866,"
			9.00		",A Song of Ice & Fire: Tabletop Miniatures Game – Bolton Flayed Men,"
						N/A			
					","
			N/A		","]
					","
			14		"
7867,"
			8.17		",A Song of Ice & Fire: Tabletop Miniatures Game – Bolton Bastard's Girls,"
						N/A			
					","
			N/A		","]
					","
			12		"
7868,"
			7.38		",Food Chain Magnate: The Ketchup Mechanism & Other Ideas,"
						N/A			
					","
			N/A		","]
					","
			5		"
7869,"
			6.76		",Star Trek Deck Building Game: The Next Generation – Next Phase,"
			3001			
					","
			5.843		","
			List: $39.99
		","
			515		"
7870,"
			7.37		","A Most Dangerous Time: Japan in Chaos, 1570-1584","
			3002			
					","
			5.843		","
","
			302		"
7871,"
			7.66		",The Russian Campaign (fourth and fifth editions),"
			3003			
					","
			5.843		","]
					","
			264		"
7872,"
			6.48		",Guilds of Cadwallon,"
			3004			
					","
			5.843		","
			List: $24.99
		","
			711		"
7873,"
			6.64		",Icehouse,"
			3005			
					","
			5.842		","
			List: $9.00
		","
			601		"
7874,"
			7.39		",High Treason: The Trial of Louis Riel,"
			3006			
					","
			5.842		","
			List: $25.99
		","
			268		"
7875,"
			6.21		","Going, Going, GONE!","
			3007			
					","
			5.841		","
			List: $49.99
		","
			1156		"
7876,"
			6.48		",Ghostbusters: The Board Game,"
			3008			
					","
			5.841		","
","
			973		"
7877,"
			6.62		",Patton's Best,"
			3009			
					","
			5.841		","]
					","
			649		"
7878,"
			8.01		",Doctor Who: Solitaire Story Game,"
			3010			
					","
			5.840		","]
					","
			279		"
7879,"
			6.91		",Jäger und Späher,"
			3011			
					","
			5.840		","]
					","
			404		"
7880,"
			6.50		",Venture,"
			3012			
					","
			5.840		","]
					","
			664		"
